iter	Passed	Remaining
4791	39733	18308
4792	39739	18298
4793	39744	18288
4794	39749	18279
4795	39756	18270
4796	39762	18260
4797	39768	18251
4798	39774	18242
4799	39782	18233
4800	39788	18224
4801	39794	18214
4802	39799	18205
4803	39806	18196
4804	39812	18186
4805	39817	18177
4806	39825	18168
4807	39831	18159
4808	39837	18150
4809	39843	18140
4810	39849	18131
4811	39856	18122
4812	39861	18112
4813	39866	18103
4814	39872	18093
4815	39879	18084
4816	39884	18075
4817	39890	18065
4818	39895	18056
4819	39901	18046
4820	39907	18037
4821	39914	18028
4822	39920	18019
4823	39926	18009
4824	39931	18000
4825	39937	17991
4826	39944	17981
4827	39949	17972
4828	39955	17963
4829	39960	17953
4830	39967	17944
4831	39973	17935
4832	39979	17925
4833	39985	17916
4834	39991	17907
4835	39997	17897
4836	40002	17888
4837	40008	17878
4838	40014	17869
4839	40019	17860
4840	40025	17850
4841	40031	17841
4842	40038	17832
4843	40043	17822
4844	40052	17814
4845	40058	17805
4846	40064	17796
4847	40069	17786
4848	40074	17777
4849	40081	17767
4850	40086	17758
4851	40092	17749
4852	40098	17740
4853	40104	17730
4854	40110	17721
4855	40116	17712
4856	40122	17702
4857	40128	17693
4858	40134	17684
4859	40141	17675
4860	40147	17666
4861	40154	17657
4862	40161	17648
4863	40167	17639
4864	40171	17629
4865	40177	17619
4866	40182	17610
4867	40191	17602
4868	40196	17592
4869	40203	17583
4870	40209	17574
4871	40214	17565
4872	40219	17555
4873	40225	17546
4874	40231	17536
4875	40236	17527
4876	40243	17518
4877	40249	17509
4878	40254	17499
4879	40261	17490
4880	40267	17481
4881	40273	17472
4882	40278	17462
4883	40283	17452
4884	40290	17444
4885	40296	17434
4886	40301	17425
4887	40307	17415
4888	40312	17406
4889	40318	17397
4890	40327	17389
4891	40331	17379
4892	40338	17370
4893	40343	17360
4894	40350	17351
4895	40357	17343
4896	40363	17334
4897	40370	17325
4898	40377	17316
4899	40382	17306
4900	40388	17297
4901	40394	17288
4902	40399	17278
4903	40404	17269
4904	40410	17260
4905	40416	17250
4906	40422	17241
4907	40428	17232
4908	40435	17223
4909	40440	17214
4910	40447	17205
4911	40453	17195
4912	40462	17187
4913	40469	17179
4914	40475	17170
4915	40481	17160
4916	40487	17151
4917	40492	17142
4918	40498	17132
4919	40503	17123
4920	40508	17113
4921	40515	17105
4922	40521	17095
4923	40526	17086
4924	40535	17078
4925	40542	17069
4926	40548	17060
4927	40556	17052
4928	40562	17042
4929	40569	17034
4930	40576	17025
4931	40582	17016
4932	40587	17006
4933	40595	16998
4934	40600	16989
4935	40606	16979
4936	40612	16970
4937	40618	16961
4938	40623	16952
4939	40631	16943
4940	40637	16934
4941	40643	16925
4942	40648	16915
4943	40655	16906
4944	40661	16897
4945	40668	16889
4946	40674	16879
4947	40679	16870
4948	40685	16861
4949	40692	16852
4950	40698	16843
4951	40703	16833
4952	40711	16825
4953	40720	16817
4954	40729	16809
4955	40740	16802
4956	40746	16793
4957	40752	16784
4958	40759	16775
4959	40765	16766
4960	40771	16757
4961	40780	16749
4962	40789	16741
4963	40797	16733
4964	40803	16723
4965	40810	16715
4966	40816	16706
4967	40824	16697
4968	40830	16688
4969	40837	16680
4970	40843	16670
4971	40849	16661
4972	40855	16652
4973	40861	16643
4974	40866	16634
4975	40872	16625
4976	40881	16617
4977	40887	16608
4978	40892	16598
4979	40897	16588
4980	40902	16579
4981	40906	16569
4982	40912	16560
4983	40918	16551
4984	40924	16542
4985	40930	16532
4986	40936	16524
4987	40941	16514
4988	40948	16505
4989	40955	16497
4990	40961	16487
4991	40968	16479
4992	40973	16469
4993	40979	16460
4994	40986	16452
4995	40995	16444
4996	41001	16435
4997	41008	16426
4998	41014	16417
4999	41024	16409
5000	41031	16400
5001	41038	16392
5002	41044	16383
5003	41051	16374
5004	41059	16366
5005	41067	16357
5006	41074	16349
5007	41081	16340
5008	41087	16331
5009	41094	16322
5010	41100	16313
5011	41105	16304
5012	41111	16295
5013	41117	16286
5014	41122	16276
5015	41129	16267
5016	41135	16258
5017	41141	16249
5018	41147	16240
5019	41152	16231
5020	41160	16223
5021	41166	16214
5022	41172	16204
5023	41178	16196
5024	41184	16186
5025	41190	16178
5026	41196	16168
5027	41201	16159
5028	41207	16150
5029	41213	16141
5030	41218	16131
5031	41224	16122
5032	41230	16113
5033	41235	16104
5034	41241	16095
5035	41248	16086
5036	41253	16077
5037	41261	16068
5038	41269	16060
5039	41276	16052
5040	41283	16043
5041	41289	16034
5042	41296	16025
5043	41301	16016
5044	41307	16007
5045	41312	15997
5046	41317	15988
5047	41323	15979
5048	41328	15970
5049	41334	15960
5050	41340	15951
5051	41346	15942
5052	41351	15933
5053	41356	15924
5054	41362	15914
5055	41368	15905
5056	41373	15896
5057	41380	15887
5058	41386	15878
5059	41392	15869
5060	41397	15860
5061	41403	15851
5062	41408	15842
5063	41413	15832
5064	41420	15824
5065	41427	15815
5066	41434	15806
5067	41440	15797
5068	41446	15788
5069	41453	15779
5070	41458	15770
5071	41464	15761
5072	41469	15752
5073	41475	15743
5074	41481	15734
5075	41488	15725
5076	41494	15716
5077	41500	15707
5078	41506	15698
5079	41512	15689
5080	41518	15680
5081	41523	15671
5082	41529	15662
5083	41535	15653
5084	41541	15644
5085	41547	15635
5086	41553	15626
5087	41560	15617
5088	41567	15609
5089	41574	15600
5090	41581	15591
5091	41586	15582
5092	41592	15573
5093	41599	15565
5094	41603	15555
5095	41609	15546
5096	41614	15537
5097	41619	15527
5098	41624	15518
5099	41630	15509
5100	41636	15500
5101	41642	15491
5102	41647	15481
5103	41652	15472
5104	41657	15463
5105	41663	15454
5106	41668	15445
5107	41674	15436
5108	41679	15426
5109	41687	15418
5110	41694	15409
5111	41701	15401
5112	41708	15392
5113	41714	15383
5114	41720	15374
5115	41727	15366
5116	41733	15357
5117	41741	15349
5118	41751	15341
5119	41760	15334
5120	41767	15325
5121	41774	15316
5122	41779	15307
5123	41784	15298
5124	41791	15289
5125	41797	15280
5126	41804	15271
5127	41809	15262
5128	41814	15253
5129	41820	15244
5130	41826	15235
5131	41831	15226
5132	41837	15217
5133	41843	15208
5134	41850	15199
5135	41856	15190
5136	41862	15181
5137	41868	15173
5138	41874	15164
5139	41881	15155
5140	41887	15146
5141	41893	15137
5142	41900	15129
5143	41905	15119
5144	41911	15110
5145	41917	15102
5146	41923	15093
5147	41929	15084
5148	41935	15075
5149	41942	15066
5150	41948	15057
5151	41955	15049
5152	41961	15040
5153	41967	15031
5154	41973	15022
5155	41978	15013
5156	41986	15004
5157	41992	14996
5158	41998	14987
5159	42004	14978
5160	42010	14969
5161	42017	14960
5162	42023	14951
5163	42029	14942
5164	42035	14934
5165	42040	14925
5166	42047	14916
5167	42053	14907
5168	42058	14898
5169	42064	14889
5170	42070	14880
5171	42076	14871
5172	42082	14862
5173	42088	14853
5174	42095	14845
5175	42101	14836
5176	42107	14827
5177	42113	14818
5178	42118	14809
5179	42127	14801
5180	42132	14792
5181	42138	14783
5182	42144	14774
5183	42150	14765
5184	42155	14756
5185	42162	14747
5186	42167	14738
5187	42173	14729
5188	42179	14720
5189	42185	14712
5190	42191	14703
5191	42197	14694
5192	42202	14685
5193	42208	14676
5194	42214	14667
5195	42219	14658
5196	42225	14649
5197	42232	14640
5198	42237	14631
5199	42244	14622
5200	42249	14613
5201	42254	14604
5202	42262	14596
5203	42270	14588
5204	42277	14579
5205	42282	14570
5206	42289	14562
5207	42295	14553
5208	42300	14544
5209	42307	14535
5210	42314	14527
5211	42321	14518
5212	42327	14509
5213	42333	14500
5214	42339	14491
5215	42344	14483
5216	42350	14474
5217	42356	14465
5218	42362	14456
5219	42369	14447
5220	42375	14438
5221	42379	14429
5222	42386	14421
5223	42392	14412
5224	42402	14404
5225	42410	14396
5226	42416	14387
5227	42423	14379
5228	42428	14370
5229	42435	14361
5230	42440	14352
5231	42446	14343
5232	42452	14334
5233	42457	14325
5234	42463	14316
5235	42469	14307
5236	42475	14299
5237	42481	14290
5238	42486	14281
5239	42492	14272
5240	42499	14263
5241	42505	14255
5242	42511	14246
5243	42516	14237
5244	42523	14228
5245	42530	14219
5246	42540	14212
5247	42547	14203
5248	42552	14194
5249	42558	14186
5250	42565	14177
5251	42571	14168
5252	42576	14159
5253	42588	14153
5254	42598	14145
5255	42605	14136
5256	42611	14128
5257	42618	14119
5258	42625	14111
5259	42631	14102
5260	42637	14093
5261	42643	14084
5262	42649	14076
5263	42655	14067
5264	42665	14059
5265	42670	14050
5266	42675	14041
5267	42682	14033
5268	42688	14024
5269	42694	14015
5270	42700	14006
5271	42708	13998
5272	42715	13990
5273	42721	13981
5274	42727	13972
5275	42734	13964
5276	42740	13955
5277	42747	13946
5278	42753	13937
5279	42759	13929
5280	42765	13920
5281	42770	13911
5282	42776	13902
5283	42783	13894
5284	42790	13885
5285	42798	13877
5286	42805	13868
5287	42812	13860
5288	42818	13851
5289	42825	13843
5290	42831	13834
5291	42836	13825
5292	42842	13816
5293	42848	13808
5294	42854	13799
5295	42859	13790
5296	42864	13781
5297	42869	13771
5298	42875	13763
5299	42881	13754
5300	42887	13745
5301	42893	13736
5302	42899	13728
5303	42906	13719
5304	42913	13711
5305	42918	13702
5306	42923	13693
5307	42932	13685
5308	42941	13677
5309	42949	13669
5310	42959	13661
5311	42965	13653
5312	42977	13646
5313	42987	13638
5314	42994	13630
5315	43003	13622
5316	43010	13614
5317	43017	13605
5318	43025	13597
5319	43041	13592
5320	43060	13587
5321	43133	13599
5322	43144	13592
5323	43154	13584
5324	43158	13575
5325	43167	13567
5326	43174	13559
5327	43179	13550
5328	43189	13542
5329	43195	13534
5330	43204	13526
5331	43212	13518
5332	43223	13510
5333	43232	13502
5334	43240	13494
5335	43248	13486
5336	43258	13479
5337	43271	13472
5338	43283	13465
5339	43290	13457
5340	43296	13448
5341	43302	13439
5342	43309	13431
5343	43317	13423
5344	43324	13414
5345	43332	13406
5346	43338	13397
5347	43346	13389
5348	43353	13381
5349	43359	13372
5350	43366	13364
5351	43373	13355
5352	43379	13346
5353	43385	13338
5354	43390	13328
5355	43396	13320
5356	43403	13311
5357	43410	13303
5358	43416	13294
5359	43429	13288
5360	43438	13280
5361	43445	13271
5362	43453	13263
5363	43460	13255
5364	43465	13246
5365	43471	13237
5366	43480	13229
5367	43486	13220
5368	43493	13212
5369	43499	13203
5370	43506	13195
5371	43514	13187
5372	43520	13178
5373	43531	13171
5374	43538	13162
5375	43545	13154
5376	43551	13145
5377	43563	13138
5378	43586	13135
5379	43598	13128
5380	43603	13119
5381	43616	13112
5382	43623	13104
5383	43628	13094
5384	43632	13085
5385	43642	13078
5386	43646	13068
5387	43663	13063
5388	43682	13058
5389	43715	13057
5390	43749	13057
5391	43758	13049
5392	43764	13040
5393	43771	13032
5394	43777	13023
5395	43783	13014
5396	43789	13006
5397	43794	12997
5398	43804	12989
5399	43812	12981
5400	43823	12974
5401	43834	12967
5402	43842	12958
5403	43851	12950
5404	43858	12942
5405	43868	12934
5406	43875	12926
5407	43884	12918
5408	43895	12911
5409	43910	12905
5410	43924	12898
5411	44044	12923
5412	44056	12916
5413	44064	12908
5414	44072	12900
5415	44080	12892
5416	44088	12883
5417	44097	12875
5418	44104	12867
5419	44113	12859
5420	44126	12852
5421	44132	12844
5422	44138	12835
5423	44145	12827
5424	44152	12818
5425	44158	12809
5426	44164	12800
5427	44169	12791
5428	44175	12783
5429	44180	12774
5430	44186	12765
5431	44192	12756
5432	44196	12747
5433	44202	12738
5434	44208	12729
5435	44214	12720
5436	44219	12711
5437	44224	12703
5438	44230	12694
5439	44236	12685
5440	44242	12676
5441	44250	12668
5442	44256	12659
5443	44266	12652
5444	44275	12644
5445	44284	12636
5446	44293	12628
5447	44301	12620
5448	44309	12612
5449	44317	12604
5450	44326	12596
5451	44334	12588
5452	44342	12579
5453	44350	12571
5454	44359	12563
5455	44367	12555
5456	44377	12547
5457	44385	12539
5458	44393	12531
5459	44402	12523
5460	44411	12515
5461	44422	12508
5462	44430	12500
5463	44439	12492
5464	44449	12485
5465	44459	12477
5466	44468	12469
5467	44477	12461
5468	44486	12453
5469	44494	12445
5470	44504	12437
5471	44511	12429
5472	44521	12421
5473	44530	12413
5474	44539	12405
5475	44548	12397
5476	44555	12389
5477	44560	12380
5478	44566	12371
5479	44572	12363
5480	44580	12354
5481	44589	12347
5482	44598	12339
5483	44606	12331
5484	44616	12323
5485	44624	12315
5486	44633	12307
5487	44644	12299
5488	44652	12291
5489	44662	12284
5490	44671	12276
5491	44681	12268
5492	44690	12260
5493	44699	12252
5494	44708	12245
5495	44715	12236
5496	44723	12228
5497	44731	12220
5498	44739	12212
5499	44748	12204
5500	44757	12196
5501	44765	12188
5502	44773	12179
5503	44783	12172
5504	44794	12165
5505	44803	12156
5506	44812	12149
5507	44823	12141
5508	44833	12133
5509	44839	12125
5510	44845	12116
5511	44851	12108
5512	44857	12099
5513	44863	12090
5514	44869	12081
5515	44874	12072
5516	44880	12064
5517	44887	12055
5518	44892	12046
5519	44898	12037
5520	44904	12029
5521	44909	12020
5522	44915	12011
5523	44921	12002
5524	44926	11994
5525	44932	11985
5526	44938	11976
5527	44943	11967
5528	44949	11958
5529	44955	11950
5530	44961	11941
5531	44969	11933
5532	44976	11924
5533	44983	11916
5534	44989	11907
5535	44994	11898
5536	45000	11890
5537	45006	11881
5538	45012	11872
5539	45018	11863
5540	45024	11855
5541	45030	11846
5542	45036	11838
5543	45042	11829
5544	45048	11820
5545	45054	11811
5546	45060	11803
5547	45065	11794
5548	45071	11785
5549	45077	11777
5550	45083	11768
5551	45090	11759
5552	45098	11751
5553	45107	11743
5554	45115	11735
5555	45123	11727
5556	45130	11719
5557	45137	11710
5558	45146	11702
5559	45155	11694
5560	45164	11687
5561	45173	11679
5562	45180	11670
5563	45186	11661
5564	45194	11653
5565	45202	11645
5566	45211	11637
5567	45219	11629
5568	45229	11621
5569	45239	11614
5570	45248	11606
5571	45257	11598
5572	45266	11590
5573	45275	11582
5574	45284	11574
5575	45292	11566
5576	45300	11558
5577	45308	11550
5578	45318	11542
5579	45329	11535
5580	45337	11527
5581	45346	11519
5582	45355	11511
5583	45366	11504
5584	45376	11496
5585	45386	11488
5586	45396	11481
5587	45407	11473
5588	45416	11465
5589	45426	11458
5590	45437	11450
5591	45447	11443
5592	45457	11435
5593	45467	11427
5594	45477	11420
5595	45486	11412
5596	45495	11404
5597	45506	11396
5598	45515	11388
5599	45521	11380
5600	45527	11371
5601	45533	11363
5602	45541	11354
5603	45550	11346
5604	45557	11338
5605	45568	11331
5606	45576	11322
5607	45585	11315
5608	45593	11307
5609	45603	11299
5610	45612	11291
5611	45622	11283
5612	45632	11276
5613	45642	11268
5614	45650	11260
5615	45660	11252
5616	45669	11244
5617	45679	11236
5618	45687	11228
5619	45697	11221
5620	45706	11213
5621	45714	11205
5622	45722	11196
5623	45730	11188
5624	45739	11180
5625	45748	11172
5626	45758	11165
5627	45767	11157
5628	45777	11149
5629	45787	11141
5630	45796	11134
5631	45805	11125
5632	45813	11117
5633	45823	11110
5634	45831	11102
5635	45842	11094
5636	45850	11086
5637	45859	11078
5638	45866	11070
5639	45873	11061
5640	45878	11052
5641	45886	11044
5642	45893	11036
5643	45903	11028
5644	45913	11020
5645	45922	11012
5646	45929	11004
5647	45938	10996
5648	45946	10988
5649	45955	10980
5650	45964	10972
5651	45973	10964
5652	45983	10957
5653	45992	10949
5654	46002	10941
5655	46010	10933
5656	46018	10925
5657	46027	10917
5658	46037	10909
5659	46059	10904
5660	46089	10901
5661	46103	10894
5662	46115	10887
5663	46128	10880
5664	46148	10875
5665	46163	10868
5666	46178	10862
5667	46186	10853
5668	46192	10845
5669	46198	10836
5670	46204	10827
5671	46213	10820
5672	46230	10813
5673	46237	10805
5674	46242	10796
5675	46247	10787
5676	46253	10779
5677	46258	10770
5678	46263	10761
5679	46269	10752
5680	46276	10744
5681	46282	10735
5682	46288	10727
5683	46294	10718
5684	46302	10710
5685	46308	10701
5686	46313	10692
5687	46319	10684
5688	46327	10675
5689	46332	10666
5690	46337	10658
5691	46344	10649
5692	46350	10641
5693	46356	10632
5694	46362	10623
5695	46369	10615
5696	46375	10606
5697	46380	10598
5698	46385	10589
5699	46392	10580
5700	46397	10571
5701	46403	10563
5702	46409	10554
5703	46414	10545
5704	46420	10537
5705	46426	10528
5706	46433	10520
5707	46439	10511
5708	46445	10503
5709	46452	10494
5710	46459	10486
5711	46466	10477
5712	46473	10469
5713	46480	10461
5714	46489	10453
5715	46498	10445
5716	46505	10436
5717	46512	10428
5718	46519	10419
5719	46527	10411
5720	46535	10403
5721	46542	10395
5722	46552	10387
5723	46558	10378
5724	46566	10370
5725	46574	10362
5726	46582	10354
5727	46590	10346
5728	46596	10337
5729	46606	10329
5730	46614	10321
5731	46624	10313
5732	46632	10305
5733	46640	10297
5734	46649	10289
5735	46659	10281
5736	46668	10274
5737	46677	10266
5738	46688	10258
5739	46698	10250
5740	46706	10242
5741	46716	10235
5742	46725	10226
5743	46735	10219
5744	46743	10211
5745	46752	10203
5746	46762	10195
5747	46770	10187
5748	46777	10178
5749	46784	10170
5750	46792	10162
5751	46801	10154
5752	46809	10146
5753	46816	10137
5754	46823	10129
5755	46831	10121
5756	46837	10112
5757	46843	10104
5758	46850	10095
5759	46855	10087
5760	46862	10078
5761	46868	10069
5762	46875	10061
5763	46880	10052
5764	46886	10044
5765	46893	10035
5766	46900	10027
5767	46907	10019
5768	46913	10010
5769	46919	10001
5770	46926	9993
5771	46933	9985
5772	46940	9976
5773	46945	9968
5774	46951	9959
5775	46959	9951
5776	46965	9942
5777	46973	9934
5778	46978	9925
5779	46985	9917
5780	46990	9908
5781	46997	9900
5782	47003	9891
5783	47009	9883
5784	47014	9874
5785	47020	9865
5786	47026	9857
5787	47033	9848
5788	47040	9840
5789	47046	9831
5790	47052	9823
5791	47060	9815
5792	47066	9806
5793	47072	9797
5794	47077	9789
5795	47083	9780
5796	47088	9771
5797	47094	9763
5798	47100	9754
5799	47105	9746
5800	47110	9737
5801	47114	9728
5802	47119	9719
5803	47123	9710
5804	47128	9701
5805	47134	9693
5806	47140	9684
5807	47146	9676
5808	47151	9667
5809	47157	9658
5810	47163	9650
5811	47170	9641
5812	47176	9633
5813	47181	9624
5814	47187	9616
5815	47193	9607
5816	47198	9598
5817	47204	9590
5818	47211	9581
5819	47217	9573
5820	47223	9564
5821	47230	9556
5822	47235	9547
5823	47241	9539
5824	47247	9530
5825	47253	9522
5826	47258	9513
5827	47264	9504
5828	47271	9496
5829	47277	9487
5830	47284	9479
5831	47289	9470
5832	47295	9462
5833	47301	9453
5834	47307	9445
5835	47314	9436
5836	47320	9428
5837	47326	9419
5838	47332	9411
5839	47338	9402
5840	47344	9394
5841	47350	9385
5842	47356	9377
5843	47363	9368
5844	47368	9360
5845	47375	9351
5846	47381	9343
5847	47388	9335
5848	47395	9326
5849	47400	9318
5850	47408	9309
5851	47415	9301
5852	47421	9293
5853	47427	9284
5854	47433	9275
5855	47442	9268
5856	47448	9259
5857	47454	9251
5858	47460	9242
5859	47465	9233
5860	47472	9225
5861	47477	9216
5862	47483	9208
5863	47488	9199
5864	47494	9191
5865	47499	9182
5866	47504	9173
5867	47512	9165
5868	47524	9158
5869	47533	9150
5870	47540	9142
5871	47547	9133
5872	47556	9125
5873	47565	9117
5874	47571	9109
5875	47585	9102
5876	47592	9094
5877	47602	9086
5878	47609	9078
5879	47622	9070
5880	47635	9063
5881	47643	9055
5882	47653	9047
5883	47661	9039
5884	47669	9031
5885	47676	9023
5886	47685	9015
5887	47693	9007
5888	47701	8999
5889	47710	8991
5890	47725	8984
5891	47737	8977
5892	47746	8969
5893	47754	8961
5894	47761	8952
5895	47765	8943
5896	47770	8935
5897	47775	8926
5898	47780	8917
5899	47786	8909
5900	47793	8900
5901	47798	8892
5902	47804	8883
5903	47811	8875
5904	47817	8867
5905	47823	8858
5906	47832	8850
5907	47839	8842
5908	47847	8834
5909	47855	8826
5910	47862	8817
5911	47873	8810
5912	47879	8801
5913	47886	8793
5914	47894	8785
5915	47906	8778
5916	47915	8770
5917	47925	8762
5918	47935	8754
5919	47945	8746
5920	47954	8738
5921	47961	8730
5922	47971	8722
5923	47978	8714
5924	47997	8708
5925	48011	8701
5926	48117	8710
5927	48124	8702
5928	48130	8694
5929	48146	8687
5930	48164	8681
5931	48193	8676
5932	48207	8669
5933	48222	8662
5934	48230	8654
5935	48237	8646
5936	48244	8637
5937	48261	8631
5938	48284	8626
5939	48298	8618
5940	48307	8610
5941	48317	8603
5942	48326	8595
5943	48338	8587
5944	48350	8580
5945	48360	8572
5946	48371	8564
5947	48382	8557
5948	48392	8549
5949	48410	8542
5950	48427	8536
5951	48451	8531
5952	48466	8524
5953	48480	8517
5954	48492	8509
5955	48505	8502
5956	48941	8569
5957	48949	8560
5958	48955	8552
5959	48958	8543
5960	48964	8534
5961	48974	8526
5962	48983	8518
5963	48989	8509
5964	48996	8501
5965	49005	8493
5966	49014	8485
5967	49021	8476
5968	49033	8469
5969	49042	8461
5970	49054	8453
5971	49064	8445
5972	49071	8437
5973	49081	8429
5974	49090	8421
5975	49100	8413
5976	49110	8405
5977	49129	8399
5978	49139	8391
5979	49150	8383
5980	49165	8376
5981	49178	8369
5982	49188	8361
5983	49199	8353
5984	49214	8346
5985	49232	8339
5986	49246	8332
5987	49265	8326
5988	49287	8320
5989	49306	8313
5990	49319	8306
5991	49336	8299
5992	49348	8292
5993	49372	8286
5994	49385	8278
5995	49400	8271
5996	49415	8264
5997	49525	8273
5998	49558	8269
5999	49745	8290
6000	49793	8289
6001	49848	8288
6002	49979	8300
6003	50017	8297
6004	50081	8298
6005	50127	8296
6006	50187	8296
6007	50233	8294
6008	50325	8299
6009	50364	8296
6010	50560	8318
6011	50876	8360
6012	50983	8368
6013	51079	8374
6014	51147	8375
6015	51251	8382
6016	51269	8375
6017	51283	8368
6018	51324	8365
6019	51342	8358
6020	51392	8356
6021	51443	8354
6022	51457	8346
6023	51495	8343
6024	51505	8334
6025	51513	8326
6026	51523	8317
6027	51530	8309
6028	51537	8300
6029	51543	8291
6030	51548	8282
6031	51554	8273
6032	51560	8264
6033	51565	8255
6034	51570	8246
6035	51574	8236
6036	51578	8227
6037	51586	8219
6038	51593	8210
6039	51598	8201
6040	51602	8191
6041	51608	8182
6042	51614	8173
6043	51619	8164
6044	51626	8155
6045	51633	8147
6046	51640	8138
6047	51646	8129
6048	51653	8120
6049	51659	8111
6050	51665	8102
6051	51673	8094
6052	51682	8085
6053	51690	8077
6054	51696	8068
6055	51703	8059
6056	51710	8050
6057	51720	8042
6058	51730	8034
6059	51737	8025
6060	51743	8016
6061	51750	8007
6062	51757	7998
6063	51763	7989
6064	51769	7980
6065	51774	7971
6066	51780	7962
6067	51786	7954
6068	51792	7945
6069	51798	7936
6070	51804	7927
6071	51809	7918
6072	51815	7909
6073	51821	7900
6074	51826	7891
6075	51832	7882
6076	51838	7873
6077	51844	7864
6078	51850	7855
6079	51856	7846
6080	51864	7838
6081	51871	7829
6082	51878	7820
6083	51887	7812
6084	51894	7803
6085	51902	7794
6086	51910	7786
6087	51920	7777
6088	51928	7769
6089	51936	7760
6090	51944	7752
6091	51953	7743
6092	51961	7734
6093	51971	7726
6094	51981	7718
6095	51991	7710
6096	52003	7701
6097	52012	7693
6098	52021	7685
6099	52030	7676
6100	52039	7668
6101	52047	7659
6102	52057	7651
6103	52065	7642
6104	52074	7634
6105	52083	7625
6106	52092	7617
6107	52101	7608
6108	52109	7600
6109	52119	7591
6110	52127	7583
6111	52137	7574
6112	52145	7566
6113	52156	7558
6114	52166	7549
6115	52176	7541
6116	52185	7533
6117	52193	7524
6118	52201	7515
6119	52207	7506
6120	52215	7498
6121	52223	7489
6122	52232	7481
6123	52241	7472
6124	52250	7464
6125	52259	7455
6126	52267	7447
6127	52274	7438
6128	52283	7430
6129	52293	7421
6130	52302	7413
6131	52311	7404
6132	52319	7396
6133	52329	7387
6134	52338	7379
6135	52344	7370
6136	52353	7362
6137	52362	7353
6138	52371	7345
6139	52378	7336
6140	52386	7327
6141	52395	7319
6142	52403	7310
6143	52412	7302
6144	52423	7294
6145	52433	7285
6146	52442	7277
6147	52450	7268
6148	52459	7260
6149	52469	7251
6150	52478	7243
6151	52487	7234
6152	52495	7226
6153	52504	7217
6154	52513	7209
6155	52522	7200
6156	52533	7192
6157	52543	7184
6158	52551	7175
6159	52562	7167
6160	52571	7159
6161	52580	7150
6162	52589	7142
6163	52597	7133
6164	52606	7125
6165	52615	7116
6166	52623	7108
6167	52632	7099
6168	52639	7090
6169	52645	7081
6170	52651	7073
6171	52657	7064
6172	52662	7055
6173	52668	7046
6174	52673	7037
6175	52679	7028
6176	52685	7019
6177	52690	7010
6178	52696	7001
6179	52704	6993
6180	52710	6984
6181	52715	6975
6182	52721	6966
6183	52727	6957
6184	52733	6948
6185	52738	6939
6186	52745	6930
6187	52751	6922
6188	52757	6913
6189	52762	6904
6190	52768	6895
6191	52774	6886
6192	52779	6877
6193	52785	6868
6194	52791	6859
6195	52796	6850
6196	52802	6842
6197	52807	6833
6198	52813	6824
6199	52819	6815
6200	52825	6806
6201	52831	6797
6202	52838	6789
6203	52843	6780
6204	52849	6771
6205	52855	6762
6206	52860	6753
6207	52866	6744
6208	52872	6735
6209	52879	6726
6210	52884	6718
6211	52890	6709
6212	52896	6700
6213	52901	6691
6214	52907	6682
6215	52914	6673
6216	52920	6665
6217	52926	6656
6218	52932	6647
6219	52938	6638
6220	52946	6630
6221	52956	6621
6222	52964	6613
6223	52973	6604
6224	52982	6596
6225	52993	6587
6226	53000	6579
6227	53006	6570
6228	53013	6561
6229	53020	6553
6230	53027	6544
6231	53034	6535
6232	53041	6526
6233	53050	6518
6234	53058	6510
6235	53069	6501
6236	53080	6493
6237	53088	6485
6238	53098	6476
6239	53108	6468
6240	53118	6460
6241	53129	6451
6242	53139	6443
6243	53149	6435
6244	53158	6426
6245	53169	6418
6246	53178	6410
6247	53187	6401
6248	53198	6393
6249	53208	6384
6250	53215	6376
6251	53223	6367
6252	53232	6359
6253	53241	6350
6254	53251	6342
6255	53260	6334
6256	53269	6325
6257	53279	6317
6258	53288	6308
6259	53297	6300
6260	53306	6291
6261	53316	6283
6262	53327	6275
6263	53336	6266
6264	53346	6258
6265	53356	6250
6266	53366	6241
6267	53380	6233
6268	53391	6225
6269	53401	6217
6270	53411	6209
6271	53418	6200
6272	53424	6191
6273	53433	6183
6274	53441	6174
6275	53449	6165
6276	53457	6157
6277	53464	6148
6278	53473	6140
6279	53481	6131
6280	53489	6123
6281	53497	6114
6282	53507	6106
6283	53516	6097
6284	53524	6089
6285	53531	6080
6286	53540	6071
6287	53548	6063
6288	53556	6054
6289	53564	6046
6290	53572	6037
6291	53580	6029
6292	53587	6020
6293	53593	6011
6294	53600	6002
6295	53606	5994
6296	53616	5985
6297	53623	5977
6298	53629	5968
6299	53636	5959
6300	53644	5950
6301	53651	5942
6302	53658	5933
6303	53665	5924
6304	53672	5916
6305	53679	5907
6306	53685	5898
6307	53692	5890
6308	53699	5881
6309	53706	5872
6310	53712	5864
6311	53721	5855
6312	53729	5846
6313	53734	5838
6314	53740	5829
6315	53746	5820
6316	53751	5811
6317	53757	5802
6318	53763	5794
6319	53768	5785
6320	53774	5776
6321	53781	5767
6322	53788	5759
6323	53796	5750
6324	53805	5742
6325	53813	5733
6326	53820	5724
6327	53829	5716
6328	53838	5707
6329	53847	5699
6330	53856	5691
6331	53864	5682
6332	53875	5674
6333	53882	5665
6334	53890	5657
6335	53899	5648
6336	53907	5639
6337	53915	5631
6338	53925	5623
6339	53935	5614
6340	53944	5606
6341	53953	5597
6342	53959	5589
6343	53975	5581
6344	53984	5572
